Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Tenure Months,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Monthly Charges,Total Charges,Churn Label_No,Churn Label_Yes,Churn Value,Churn Score,CLTV,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Churn Reason__MISSING_
-0.990531829475428,0.990531829475428,0.43991649313097597,-0.43991649313097614,0.9666223112813245,-0.9666223112813243,0.5480932437464201,-0.5480932437464201,-1.2367242199587352,-0.32743830955617503,0.3274383095561751,1.038066048449689,-0.32743830955617503,-0.8541761503778148,1.3817121477769283,-0.8856597597457708,-0.5259273725834717,-0.9933488259347246,-0.5259273725834717,1.5774538264373548,-0.8836197247413389,-0.5259273725834717,1.3782405953752133,1.1294272069646576,-0.5259273725834717,-0.7239675244180722,1.0138687014290375,-0.5259273725834717,-0.639438641587503,1.2273571990053171,-0.5259273725834717,-0.7901317093252119,1.2364889192373572,-0.5259273725834717,-0.7960701435135249,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,-0.7110259705099613,1.8355126531167965,-0.3626603559551803,-0.9603993947048204,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.2684020779432064,-0.9816754877591304,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,7.021904503561897,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
1.0095586736769342,-1.0095586736769342,0.43991649313097597,-0.43991649313097614,0.9666223112813245,-0.9666223112813243,-1.8245070732210273,1.8245070732210271,-1.2367242199587352,-0.32743830955617503,0.3274383095561751,1.038066048449689,-0.32743830955617503,-0.8541761503778148,-0.7237397468126231,1.1291017673503092,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,1.1317085528989623,-0.5259273725834717,-0.725562723486431,1.1294272069646576,-0.5259273725834717,-0.7239675244180722,1.0138687014290375,-0.5259273725834717,-0.639438641587503,1.2273571990053171,-0.5259273725834717,-0.7901317093252119,1.2364889192373572,-0.5259273725834717,-0.7960701435135249,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,0.19736523310080326,-0.9411927353008436,-1.6638285090871447,1.6638285090871447,1.6638285090871447,0.3856502245635892,-1.4364617989116963,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,11.484197510180246,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
1.0095586736769342,-1.0095586736769342,0.43991649313097597,-0.43991649313097614,0.9666223112813245,-0.9666223112813243,-1.8245070732210273,1.8245070732210271,-0.9924020376385531,-0.32743830955617503,0.3274383095561751,-0.9633298396508203,-0.32743830955617503,1.17071870896616,-0.7237397468126231,1.1291017673503092,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,1.1317085528989623,-0.5259273725834717,-0.725562723486431,-0.885404560677714,-0.5259273725834717,1.3812774278843567,1.0138687014290375,-0.5259273725834717,-0.639438641587503,-0.8147587359331305,-0.5259273725834717,1.2656117811725593,-0.8087415782235886,-0.5259273725834717,1.2561707132821398,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,1.1595456961969886,-0.645873789499697,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.2684020779432064,0.821408530249091,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,11.484197510180246,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
1.0095586736769342,-1.0095586736769342,0.43991649313097597,-0.43991649313097614,-1.0345302279174904,1.0345302279174904,-1.8245070732210273,1.8245070732210271,-0.1779947632379461,-0.32743830955617503,0.3274383095561751,-0.9633298396508203,-0.32743830955617503,1.17071870896616,-0.7237397468126231,1.1291017673503092,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,1.1317085528989623,-0.5259273725834717,-0.725562723486431,-0.885404560677714,-0.5259273725834717,1.3812774278843567,-0.9863210084210217,-0.5259273725834717,1.5638717070919412,-0.8147587359331305,-0.5259273725834717,1.2656117811725593,-0.8087415782235886,-0.5259273725834717,1.2561707132821398,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,1.330710787214099,0.3367786435237642,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.1754808302190363,0.5094826030831118,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,11.484197510180246,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
-0.990531829475428,0.990531829475428,0.43991649313097597,-0.43991649313097614,0.9666223112813245,-0.9666223112813243,-1.8245070732210273,1.8245070732210271,0.6771328748826912,-0.32743830955617503,0.3274383095561751,-0.9633298396508203,-0.32743830955617503,1.17071870896616,-0.7237397468126231,1.1291017673503092,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,-0.8836197247413389,-0.5259273725834717,1.3782405953752133,-0.885404560677714,-0.5259273725834717,1.3812774278843567,1.0138687014290375,-0.5259273725834717,-0.639438641587503,-0.8147587359331305,-0.5259273725834717,1.2656117811725593,-0.8087415782235886,-0.5259273725834717,1.2561707132821398,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,1.8872012339465352,-0.5250473279742812,-0.7110259705099613,-0.5448069226338199,1.2941512532104444,1.215538502805714,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.4077839495294617,0.7943580433403883,-0.1397947043041207,-0.16740700649604637,7.292250892346139,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
1.0095586736769342,-1.0095586736769342,0.43991649313097597,-0.43991649313097614,-1.0345302279174904,1.0345302279174904,0.5480932437464201,-0.5480932437464201,-0.9109613101984924,-0.32743830955617503,0.3274383095561751,1.038066048449689,-0.32743830955617503,-0.8541761503778148,1.3817121477769283,-0.8856597597457708,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,1.1317085528989623,-0.5259273725834717,-0.725562723486431,-0.885404560677714,-0.5259273725834717,1.3812774278843567,-0.9863210084210217,-0.5259273725834717,1.5638717070919412,1.2273571990053171,-0.5259273725834717,-0.7901317093252119,1.2364889192373572,-0.5259273725834717,-0.7960701435135249,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.2051132934870794,-1.2051132934870794,-0.529885198256674,1.9045902087687294,-0.7110259705099613,-0.5448069226338199,-0.31779183695069496,-0.7748674801864056,-1.6638285090871447,1.6638285090871447,1.6638285090871447,0.8967170870465255,1.2888747571401113,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,-0.14241150666357608,6.02200550186981,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
-0.990531829475428,0.990531829475428,-2.273158691738958,2.273158691738958,0.9666223112813245,-0.9666223112813243,0.5480932437464201,-0.5480932437464201,-1.2774445836787656,3.054010391622917,-3.054010391622917,-0.9633298396508203,3.054010391622917,-0.8541761503778148,1.3817121477769283,-0.8856597597457708,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,1.1317085528989623,-0.5259273725834717,-0.725562723486431,-0.885404560677714,-0.5259273725834717,1.3812774278843567,1.0138687014290375,-0.5259273725834717,-0.639438641587503,1.2273571990053171,-0.5259273725834717,-0.7901317093252119,-0.8087415782235886,-0.5259273725834717,1.2561707132821398,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,-0.8346107040023594,-0.9906443641110827,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.9188508120123982,0.8729735209188058,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,-0.14241150666357608,-0.16605763639530113,6.5173083893563994,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
-0.990531829475428,0.990531829475428,0.43991649313097597,-0.43991649313097614,0.9666223112813245,-0.9666223112813243,0.5480932437464201,-0.5480932437464201,-1.2774445836787656,-0.32743830955617503,0.3274383095561751,1.038066048449689,-0.32743830955617503,-0.8541761503778148,-0.7237397468126231,-0.8856597597457708,1.9014032205393274,-0.9933488259347246,1.9014032205393274,-0.633932976826636,-0.8836197247413389,1.9014032205393274,-0.725562723486431,-0.885404560677714,1.9014032205393274,-0.7239675244180722,-0.9863210084210217,1.9014032205393274,-0.639438641587503,-0.8147587359331305,1.9014032205393274,-0.7901317093252119,-0.8087415782235886,1.9014032205393274,-0.7960701435135249,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.2051132934870794,-1.2051132934870794,-0.529885198256674,-0.5250473279742812,-0.7110259705099613,1.8355126531167965,-1.4827115340671475,-0.9992542459128654,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.547165821115717,0.3649315636647312,-0.1397947043041207,-0.16740700649604637,-0.13713186981122497,7.021904503561897,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
-0.990531829475428,0.990531829475428,0.43991649313097597,-0.43991649313097614,-1.0345302279174904,1.0345302279174904,-1.8245070732210273,1.8245070732210271,0.5956921474426305,-0.32743830955617503,0.3274383095561751,-0.9633298396508203,-0.32743830955617503,1.17071870896616,-0.7237397468126231,1.1291017673503092,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,-0.8836197247413389,-0.5259273725834717,1.3782405953752133,1.1294272069646576,-0.5259273725834717,-0.7239675244180722,1.0138687014290375,-0.5259273725834717,-0.639438641587503,-0.8147587359331305,-0.5259273725834717,1.2656117811725593,-0.8087415782235886,-0.5259273725834717,1.2561707132821398,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,-0.8297975015331797,0.8297975015331794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,1.1495749141959914,1.0887524741194623,-1.6638285090871447,1.6638285090871447,1.6638285090871447,0.8502564631844404,1.1739101877781244,-0.1397947043041207,-0.16740700649604637,7.292250892346139,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
-0.990531829475428,0.990531829475428,0.43991649313097597,-0.43991649313097614,-1.0345302279174904,1.0345302279174904,0.5480932437464201,-0.5480932437464201,-1.2774445836787656,3.054010391622917,-3.054010391622917,-0.9633298396508203,3.054010391622917,-0.8541761503778148,1.3817121477769283,-0.8856597597457708,-0.5259273725834717,1.0066957083872496,-0.5259273725834717,-0.633932976826636,-0.8836197247413389,-0.5259273725834717,1.3782405953752133,1.1294272069646576,-0.5259273725834717,-0.7239675244180722,1.0138687014290375,-0.5259273725834717,-0.639438641587503,1.2273571990053171,-0.5259273725834717,-0.7901317093252119,1.2364889192373572,-0.5259273725834717,-0.7960701435135249,0.9041838237309792,-0.5142493788993665,-0.5629750549452887,1.2051132934870794,-1.2051132934870794,-0.529885198256674,-0.5250473279742812,1.4064183890256234,-0.5448069226338199,-1.1486903370337564,-0.9948168452919468,-1.6638285090871447,1.6638285090871447,1.6638285090871447,1.7794689404261428,-1.2555616677097463,-0.1397947043041207,-0.16740700649604637,7.292250892346139,-0.14241150666357608,-0.16605763639530113,-0.15343757579940948,-0.029199932645566386,-0.14951414031314283,-0.09032815449152516,-0.07928816035951504,-0.11248452245955758,-0.07928816035951504,-0.07928816035951504,-0.08707617568520072,-0.12182568924113589,-0.052009723990054386,-0.05336464978339446,-0.11878918776685686,-0.12122412657254407,-0.11312996692372608,-1.6638285090871447
